wakas,125
aprika,124
bisa,124
bumagsak,124
ikaapat,124
krus,124
maiwasan,124
maliwanag,124
nakabatay,124
pag-atake,124
pagbagsak,124
parte,124
paul,124
alamat,123
biktima,123
buhok,123
landas,123
legal,123
manonood,123
pagbabalik,123
paris,123
sanggunian,123
sentral,123
siyentipiko,123
hukuman,122
ipakita,122
kahalagahan,122
kailan,122
pader,122
pagbubukas,122
pagsapit,122
pahina,122
pamantayan,122
salapi,122
aktibidad,121
alkalde,121
direksiyon,121
dokumento,121
gayunman,121
henerasyon,121
ibaba,121
kuryente,121
pagpasok,121
pananampalataya,121
pumunta,121
puwersa,121
daloy,120
kahabaan,120
kailanman,120
kapalit,120
kilos,120
may-ari,120
milya,120
pagtanggap,120
pares,120
politika,120
tabi,120
templo,120
galaw,119
kalahok,119
lumahok,119
lupon,119
nakikilala,119
silid,119
bakterya,118
bulaklak,118
inspirasyon,118
nakatayo,118
pananakop,118
siyudad,118
tingnan,118
gitara,117
hawak,117
kristiyanismo,117
mapa,117
solusyon,117
tagahanga,117
totoo,117
tradisyunal,117
dahon,116
ibon,116
kaliwa,116
kasalanan,116
pagsabog,116
watawat,116
bilis,115
bumaba,115
diin,115
galit,115
pag-iisip,115
pasyente,115
rekord,115
sayaw,115
guhit,114
kanan,114
langit,114
mangyari,114
masa,114
merkado,114
pagsasama,114
payak,114
presyon,114
taga,114
agrikultura,113
kaguluhan,113
malalim,113
tugon,113
bus,112
espiritu,112
kongreso,112
panginoon,112
politiko,112
damdamin,111
kampanya,111
nominasyon,111
patinig,111
bilyon,110
dalubhasa,110
makakuha,110
planeta,110
residente,110
sitwasyon,110
alagad,109
bakal,109
desisyon,109
katutubo,109
medisina,109
pagkilos,109
talampakan,109
tumulong,109
itinakda,108
libingan,108
nagdadala,108
pagkuha,108
pagpupulong,108
pambansa,108
prinsipe,108
upuan,108
bayani,107
kaluluwa,107
karagatan,107
malay,107
paggalaw,107
taglamig,107
burol,106
kasanayan,106
kaunti,106
lumago,106
pananalapi,106
pangangalaga,106
parokya,106
pondo,106
propesor,106
terminal,106
tipan,106
yelo,106
batayan,105
itlog,105
kandidato,105
pagpili,105
pangangasiwa,105
puti,105
jesus,104
kampo,104
katawagan,104
kurso,104
rusya,104
samakatuwid,104
tumakbo,104
utos,104
diwa,103
lambak,103
luklukan,103
magsasaka,103
mahigpit,103
me,103
nasira,103
palapag,103
tapat,103
dibdib,102
entablado,102
komisyon,102
pangungusap,102
riles,102
timbang,102
union,102
dumaan,101
kagubatan,101
kamag-anak,101
karamdaman,101
kategorya,101
mag-anak,101
magasin,101
pagkasira,101
pangalawa,101
pinaniniwalaan,101
hotel,100
kapuluan,100
laguna,100
paglipat,100
pagpapakita,100
birus,99
kinalaman,99
magamit,99
opisina,99
pagmamay-ari,99
sagisag,99
tama,99
himpilan,98
iskolar,98
kalakal,98
likido,98
maganda,98
mensahe,98
salin,98
kaagad,97
order,97
pagpapanatili,97
sandali,97
alak,96
karangalan,96
kasulatan,96
kristo,96
lansangan,96
malaya,96
materyales,96
nakaraan,96
ranggo,96
talaga,96
bigyan,95
dinastiya,95
init,95
kotse,95
pagsisikap,95
panalo,95
pinakamalaki,95
produksyon,95
sahod,95
segundo,95
tagapagtatag,95
tumukoy,95
dayuhan,94
katipunan,94
katulong,94
pabalik,94
pagkakakilanlan,94
porsiyento,94
tumigil,94
data,93
kamakailan,93
kayamanan,93
kumalat,93
madali,93
nakasalalay,93
tanawin,93
doktor,92
gaano,92
hitsura,92
humingi,92
kaugalian,92
nauna,92
tumakas,92
arkitektura,91
batong,91
birhen,91
dambana,91
hango,91
katanyagan,91
mabigat,91
misyon,91
pangkaraniwan,91
suliranin,91
tanda,91
araw-araw,90
bagama't,90
bangka,90
boses,90
bulkan,90
eroplano,90
gawi,90
kaligtasan,90
mabuhay,90
matematika,90
pilak,90
piling,90
prinsipyo,90
tropikal,90
tumatakbo,90
alipin,89
bibig,89
dilaw,89
ilarawan,89
inglatera,89
istilo,89
kasangkapan,89
mainam,89
malamig,89
masama,89
pagpapakamatay,89
pagpapalabas,89
pagtatangka,89
paso,89
tubo,89
bigat,88
dula,88
ilaw,88
isip,88
kina,88
krimen,88
lasa,88
manalo,88
marka,88
paglalaro,88
pagpapaunlad,88
arsobispo,87
baguhin,87
koleksyon,87
pagsasaayos,87
sumikat,87
maaga,86
makina,86
mali,86
pagsisimula,86
pista,86
sandata,86
tagasunod,86
tinig,86
tore,86
turista,86
angkan,85
butas,85
disiplina,85
ebanghelyo,85
kilusan,85
manggagamot,85
paghahanda,85
paglalagay,85
palatandaan,85
real,85
sunod,85
tagapamahala,85
imahen,84
intsik,84
kontinente,84
liga,84
mag-asawa,84
malayo,84
tanong,84
aksiyon,83
eksena,83
harapan,83
ikalawa,83
italyano,83
kasangkot,83
magtrabaho,83
pagsasanib,83
pagtukoy,83
pakpak,83
pantay,83
ruso,83
senador,83
sumailalim,83
tiyan,83
tuktok,83
army,82
kagustuhan,82
mangangalakal,82
manuskrito,82
paglaki,82
pagpapahayag,82
pagsasagawa,82
butil,81
detalye,81
kalsada,81
kasintahan,81
kautusan,81
mamimili,81
matanda,81
nawawala,81
pakikipagtulungan,81
palayaw,81
tayo,81
teatro,81
transportasyon,81
tumataas,81
aksidente,80
anibersaryo,80
buo,80
irlanda,80
keso,80
makata,80
nangunguna,80
posibilidad,80
signal,80
babala,79
balangkas,79
bar,79
eksperimento,79
inang,79
kinabukasan,79
komposisyon,79
leon,79
nakalipas,79
paliwanag,79
patungkol,79
paulit-ulit,79
salamin,79
tagagawa,79
tawagin,79
asido,78
dibisyon,78
ikinasal,78
konstruksiyon,78
matibay,78
nararapat,78
pag-asa,78
posible,78
puwang,78
unit,78
yari,78
asia,77
bangkay,77
basketbol,77
bilog,77
dumalo,77
koleksiyon,77
layo,77
mahaba,77
natatangi,77
pag-alis,77
pag-iral,77
prutas,77
pulisya,77
pumayag,77
punsiyon,77
ari-arian,76
baboy,76
bida,76
bilangguan,76
depresyon,76
isipan,76
liberal,76
mapanatili,76
paghihiwalay,76
pamamaga,76
pantig,76
parisukat,76
sektor,76
tagapagsalita,76
tumungo,76
yaman,76
bigas,75
kaisipan,75
madla,75
magkasama,75
mamaya,75
mananaliksik,75
mayaman,75
paminsan-minsan,75
pasipiko,75
pisika,75
pundasyon,75
seguridad,75
sugat,75
trapiko,75
tulungan,75
aplikasyon,74
atomo,74
kabayo,74
kolonya,74
lima,74
makilala,74
musikal,74
palagay,74
ritwal,74
sagot,74
sangkatauhan,74
ugali,74
armas,73
asukal,73
asul,73
daungan,73
ganito,73
istorya,73
katauhan,73
komunista,73
konsiyerto,73
laganap,73
napatay,73
pagkalat,73
pagsasalin,73
pagtitipon,73
tagapangasiwa,73
television,73
alinman,72
alon,72
ayaw,72
bayad,72
dalaga,72
insidente,72
isinaad,72
kadahilanan,72
kagandahan,72
kahilingan,72
kastilyo,72
magkatulad,72
nalalaman,72
pagkapangulo,72
pagtingin,72
pangingisda,72
panukala,72
pederal,72
relihiyoso,72
sabi,72
senado,72
talento,72
tela,72
arkitekto,71
atleta,71
dako,71
kolonyal,71
komedya,71
look,71
madilim,71
mahilig,71
makagawa,71
mike,71
pagbigkas,71
pagdaragdag,71
pagsalakay,71
papasok,71
salungat,71
sang-ayon,71
tangway,71
tinatanggap,71
tumanggi,71
buwis,70
daw,70
donya,70
hibla,70
kaarawan,70
kaaway,70
kabaligtaran,70
kami,70
leeg,70
lola,70
magkakapatid,70
palakasan,70
palibot,70
sumuko,70
tipo,70
tumpak,70
turismo,70
umaasa,70
bahagdan,69
barya,69
bumili,69
dolyar,69
dragon,69
g.,69
himpapawid,69
ilabas,69
kapilya,69
katinig,69
limitado,69
makamit,69
makati,69
pag-uugali,69
pagkakamali,69
panayam,69
pasukan,69
pintuan,69
aklatan,68
benta,68
bilanggo,68
bomba,68
isama,68
kabundukan,68
kahalili,68
kapatagan,68
kasarinlan,68
komite,68
korporasyon,68
ligtas,68
makukuha,68
nakatala,68
pangkasaysayan,68
parlamento,68
pilosopo,68
piso,68
reporma,68
sana,68
sumama,68
tagapangulo,68
tahimik,68
tapos,68
amang,67
kabahayan,67
kardinal,67
karunungan,67
kasing,67
katibayan,67
kawal,67
pintor,67
positibo,67
responsable,67
tanso,67
asin,66
balak,66
baril,66
haligi,66
hika,66
kakaiba,66
kunin,66
lalim,66
madre,66
makinang,66
mamamahayag,66
monasteryo,66
nasugatan,66
pagkakaiba-iba,66
pagkakaisa,66
pagpapalit,66
pusa,66
sabay,66
tukuyin,66
utang,66
abogado,65
bantog,65
bola,65
da,65
dala,65
hukom,65
kapasidad,65
krisis,65
kura,65
lumaban,65
maabot,65
makatulong,65
pag-iwas,65
rosario,65
buntot,64
elementarya,64
ikatlo,64
instrumento,64
kagaya,64
kumain,64
liwasan,64
mabuo,64
matigas,64
pabor,64
pagsasaka,64
pagsisiyasat,64
pananagutan,64
pigura,64
porsyento,64
sinusundan,64
sultan,64
umunlad,64
gatas,63
ipinagbabawal,63
korona,63
kumbento,63
labing,63
litrato,63
ma,63
mahina,63
moral,63
munisipyo,63
pagtatatag,63
panatilihin,63
pangangalakal,63
patayin,63
sunog,63
supling,63
tumira,63
umakyat,63
alitan,62
debate,62
hurado,62
kalawakan,62
kalipunan,62
kapansin-pansin,62
kuwadrado,62
mambabasa,62
pagbili,62
paglabag,62
paglilingkod,62
pagmamahal,62
pangkalusugan,62
pantalan,62
tagapagpaganap,62
tumama,62
aso,61
binti,61
inumin,61
magsimula,61
makapal,61
malinis,61
pagbaba,61
pagsamba,61
pagsusulit,61
pahintulot,61
pamamahagi,61
pangwakas,61
protesta,61
pulong,61
pumili,61
saksi,61
takip,61
tuldok,61
ahensiya,60
darating,60
ekonomiko,60
gabay,60
ilong,60
kaayusan,60
kambal,60
kinalalagyan,60
kodigo,60
kompositor,60
konstitusyon,60
kultural,60
likha,60
mag-aral,60
mayor,60
misa,60
negosyante,60
pabrika,60
pang-araw-araw,60
porma,60
tagapagmana,60
talata,60
tono,60
tuluyan,60
tuyong,60
atake,59
daliri,59
hardin,59
kongregasyon,59
kriminal,59
likuran,59
manatili,59
paglilipat,59
panrelihiyon,59
tiket,59
ulan,59
usapan,59
anghel,58
badyet,58
bihira,58
bloke,58
gerilya,58
halimaw,58
hita,58
husto,58
ilagay,58
kasamahan,58
kasambahay,58
lider,58
mabagal,58
maharlika,58
maikli,58
mananayaw,58
nag-ambag,58
nakalilipas,58
orden,58
pag-aalsa,58
pagbabawal,58
paghinga,58
pagkabata,58
pagpapatuloy,58
panalangin,58
pangako,58
pasig,58
pataas,58
patalastas,58
raw,58
reputasyon,58
sapatos,58
tuloy,58
tupa,58
arabia,57
binata,57
bintana,57
ebolusyon,57
gawad,57
iba-iba,57
kapalaran,57
kinaroroonan,57
kontribusyon,57
magaling,57
mineral,57
opera,57
pababa,57
pagkabalisa,57
paglilibot,57
praktikal,57
reaksiyon,57
roon,57
anuman,56
bagkus,56
bisita,56
bughaw,56
dalampasigan,56
departamento,56
gubat,56
gulay,56
iligtas,56
iyo,56
kampeon,56
kanal,56
kape,56
katarungan,56
kawani,56
manok,56
obserbasyon,56
paglitaw,56
panganay,56
pangarap,56
personalidad,56
pinakamagaling,56
prinsesa,56
probinsiya,56
senior,56
tagal,56
tropical,56
ahas,55
baryo,55
biglang,55
ikaw,55
inilaan,55
kalakip,55
kamalayan,55
lapad,55
magsagawa,55
malimit,55
nahulog,55
nasawi,55
paglaban,55
palad,55
panaginip,55
pangasiwaan,55
patron,55
presidente,55
sanga,55
ali,54
alisin,54
analisis,54
apo,54
ari,54
daluyan,54
demonyo,54
duke,54
hanapin,54
humigit,54
interpretasyon,54
kahon,54
karahasan,54
kataga,54
katiyakan,54
kuta,54
nahuli,54
nakakabit,54
napinsala,54
pag-ikot,54
pagkakasunud-sunod,54
pagluluto,54
pagsasalita,54
pagsasara,54
pagtakbo,54
papuri,54
propeta,54
pumirma,54
salik,54
sibilyan,54
talumpati,54
ahente,53
altapresyon,53
basilika,53
bubong,53
buhat,53
dalhin,53
imbestigasyon,53
ipaliwanag,53
kakaunti,53
kalooban,53
kapital,53
karugtong,53
kawayan,53
lagi,53
magkakasunod,53
matapang,53
namin,53
ngalan,53
okasyon,53
pagbaha,53
pagbasa,53
panauhin,53
pinto,53
post,53
pumalit,53
pumanaw,53
rural,53
sanaysay,53
sinuman,53
taglay,53
tsart,53
umiral,53
apelyido,52
asian,52
baha,52
banta,52
bantayog,52
ekwasyon,52
estrada,52
handa,52
ihi,52
ika,52
isulat,52
kumilos,52
lolo,52
mabawasan,52
mandirigma,52
menor,52
monumento,52
pagkakatatag,52
pagkatalo,52
paglusob,52
pagtatakda,52
pambabae,52
pampang,52
pampanitikan,52
papaano,52
pasko,52
pilar,52
pinsan,52
pumatay,52
restawran,52
seksyon,52
tanggapin,52
tingin,52
tumugon,52
akin,51
bakuna,51
ilipat,51
kasiyahan,51
kulang,51
magdulot,51
mapanganib,51
moralidad,51
opinyon,51
pag-uusap,51
pagkakalantad,51
pagtatanggol,51
pakiramdam,51
pananakit,51
pananim,51
paningin,51
payo,51
prodyuser,51
pulgada,51
rebolusyon,51
tandang,51
telepono,51
tonelada,51
tuntunin,51
administrasyon,50
anggulo,50
argumento,50
artipisyal,50
ibalik,50
ibigay,50
kaakibat,50
kabuhayan,50
kahawig,50
kaiba,50
kasikatan,50
lumipas,50
magagawa,50
makitid,50
malambot,50
martir,50
ninyo,50
norte,50
pagbabasa,50
pagbalik,50
paghahati,50
pagsukat,50
pagtanggi,50
pagtugon,50
pampook,50
panimula,50
patnugot,50
pinakamalapit,50
regalo,50
suso,50
tag-araw,50
tagapayo,50
taun-taon,50
tugtugin,50
aksyon,49
aktwal,49
biyernes,49
bukid,49
estatwa,49
gabinete,49
huminto,49
katabi,49
konklusyon,49
londres,49
magkabilang,49
matalo,49
memorial,49
nangingibabaw,49
pagkabuhay,49
pagpapabuti,49
pagsulong,49
pakikitungo,49
palagi,49
pambungad,49
pananalita,49
patong,49
round,49
tinapay,49
am,48
arabe,48
bala,48
digri,48
dumi,48
ehipsiyo,48
kapakanan,48
maghanap,48
mais,48
motor,48
olandes,48
pagbubuo,48
paghihimagsik,48
pagpapahalaga,48
pagpapakilala,48
pagpaparami,48
pagpipinta,48
pagsunod,48
pang-apat,48
panggagamot,48
panitik,48
patag,48
pinagmumulan,48
pinagtatalunan,48
pinakamalakas,48
putik,48
sero,48
sinehan,48
sur,48
tabla,48
yaon,48
asyano,47
budismo,47
bungo,47
diyosa,47
do,47
himagsikan,47
iisa,47
integral,47
kasamaan,47
kumatawan,47
lumakas,47
lunsod,47
masaya,47
model,47
paghahambing,47
pakikibaka,47
patunay,47
piloto,47
plataporma,47
sambahayan,47
simulan,47
sumang-ayon,47
taglagas,47
tape,47
tatsulok,47
aktibista,46
arko,46
bakas,46
bantay,46
doktrina,46
gulong,46
kaibahan,46
kalangitan,46
kayarian,46
kontrabida,46
kumita,46
lumagda,46
lumawak,46
lumisan,46
lutuin,46
magsalita,46
monte,46
pagkatuto,46
pagpapadala,46
pagpapaliwanag,46
pangatlo,46
rosa,46
sabado,46
sulok,46
susi,46
tatay,46
usapin,46
aparato,45
biswal,45
editor,45
kalendaryo,45
kanluranin,45
konektado,45
magaan,45
magkapatid,45
marahas,45
matiyak,45
mekanikal,45
multo,45
naroroon,45
pagdaan,45
pagguhit,45
pagkabigo,45
pagpapatupad,45
pagtutol,45
parke,45
pasta,45
pulitika,45
simple,45
singsing,45
sumabog,45
sumapit,45
suot,45
unti,45
alyansa,44
aral,44
atin,44
bituka,44
braso,44
humawak,44
ilegal,44
inhinyero,44
isagawa,44
istadyum,44
kasali,44
kimika,44
kombinasyon,44
kubo,44
lagnat,44
lalamunan,44
limitasyon,44
magkaiba,44
mungkahi,44
nakaharap,44
nakalista,44
pagkatao,44
pagtulong,44
pananamit,44
panlaban,44
patsada,44
pinanggalingan,44
piyesa,44
platinum,44
rebelde,44
rosas,44
satellite,44
talambuhay,44
tarangkahan,44
tenyente,44
unyon,44
usa,44
alaala,43
direkta,43
embahador,43
imperyal,43
iskor,43
iwasan,43
kabutihan,43
kang,43
karga,43
kontrobersiya,43
kumanta,43
makapangyarihan,43
marunong,43
masalimuot,43
maunlad,43
narito,43
naroon,43
organo,43
pag-aralan,43
pagawaan,43
pagbabawas,43
pagkawasak,43
pagnanais,43
pamana,43
panlalaki,43
panunungkulan,43
pigilan,43
pinoy,43
sahig,43
taba,43
talampas,43
trak,43
transaksyon,43
atensiyon,42
ayos,42
demokrasya,42
dila,42
eksibisyon,42
hudyat,42
impiyerno,42
industriyal,42
itaguyod,42
kalamnan,42
katas,42
labasan,42
lalagyan,42
libre,42
lumaganap,42
lumipad,42
lumubog,42
lunas,42
magkahiwalay,42
pagbabayad,42
pagbawas,42
paghihirap,42
paglaganap,42
pagpasa,42
pagtatalo,42
pangunguna,42
panulat,42
panuntunan,42
patas,42
pinta,42
po,42
pusod,42
saka,42
tagapagtaguyod,42
takbo,42
talunin,42
tumugtog,42
akademiko,41
akademya,41
australian,41
benepisyo,41
bulubundukin,41
dulang,41
episkopal,41
etika,41
halo,41
hula,41
interesado,41
kainin,41
kalimitan,41
kaparaanan,41
lisa,41
